"term.id"	"term.name"	"term.count"	"term.expected"	"term.var"	"p.value"	"p.value.adjusted"	"ts.M"	"ts.N"	"ts.n"	"enrichment.type"
"GO:1900740"	"positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway"	4	0.117938144329897	0.116797871412261	7.29874068512952e-08	1.38067844627033e-06	22	4850	26	"go.process"
"GO:1902749"	"regulation of cell cycle G2/M phase transition"	2	0.0160824742268041	0.0159896611452671	1.36825821550122e-07	2.38918934552905e-06	3	4850	26	"go.process"
"GO:0042771"	"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"	3	0.0589690721649485	0.0585319904477973	2.08869481109749e-07	3.16089148079421e-06	11	4850	26	"go.process"
"GO:0046827"	"positive regulation of protein export from nucleus"	3	0.0589690721649485	0.0585319904477973	2.08869481109749e-07	3.16089148079421e-06	11	4850	26	"go.process"
"GO:0097193"	"intrinsic apoptotic signaling pathway"	3	0.0696907216494845	0.069145580254146	4.49268835217022e-07	6.3740015996415e-06	13	4850	26	"go.process"
"GO:0006977"	"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"	4	0.171546391752577	0.169535932654748	5.38269058655447e-07	7.18747507734038e-06	32	4850	26	"go.process"
"GO:0042981"	"regulation of apoptotic process"	6	0.552164948453608	0.537652218556359	7.49779317455529e-07	9.45555028124472e-06	103	4850	26	"go.process"
"GO:2001244"	"positive regulation of intrinsic apoptotic signaling pathway"	3	0.0857731958762887	0.0850494705742064	1.13117611847068e-06	1.35145778364655e-05	16	4850	26	"go.process"
"GO:0030330"	"DNA damage response, signal transduction by p53 class mediator"	2	0.0268041237113402	0.0266384389824699	1.35853690590888e-06	1.46851370305389e-05	5	4850	26	"go.process"
"GO:0031571"	"mitotic G1 DNA damage checkpoint"	2	0.0268041237113402	0.0266384389824699	1.35853690590888e-06	1.46851370305389e-05	5	4850	26	"go.process"
"GO:0090200"	"positive regulation of release of cytochrome c from mitochondria"	3	0.0964948453608247	0.0956410678612714	1.88807474500176e-06	1.94814985052455e-05	18	4850	26	"go.process"
"GO:0000079"	"regulation of cyclin-dependent protein serine/threonine kinase activity"	3	0.101855670103093	0.100933567626911	2.3828732500864e-06	2.35179229465049e-05	19	4850	26	"go.process"
"GO:0007050"	"cell cycle arrest"	5	0.423505154639175	0.414458922536377	2.73873670552355e-06	2.59038846730769e-05	79	4850	26	"go.process"
"GO:0006469"	"negative regulation of protein kinase activity"	4	0.24659793814433	0.242999744070263	3.4825511115781e-06	3.16215640931291e-05	46	4850	26	"go.process"
"GO:0006978"	"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator"	2	0.0375257731958763	0.0372784198119592	4.72110128834758e-06	3.96922219427741e-05	7	4850	26	"go.process"
"GO:0032461"	"positive regulation of protein oligomerization"	2	0.0375257731958763	0.0372784198119592	4.72110128834758e-06	3.96922219427741e-05	7	4850	26	"go.process"
"GO:0006289"	"nucleotide-excision repair"	2	0.0482474226804124	0.047909603633735	1.1250163987493e-05	8.23802330697065e-05	9	4850	26	"go.process"
"GO:0010165"	"response to X-ray"	2	0.0482474226804124	0.047909603633735	1.1250163987493e-05	8.23802330697065e-05	9	4850	26	"go.process"
"GO:0046902"	"regulation of mitochondrial membrane permeability"	2	0.0482474226804124	0.047909603633735	1.1250163987493e-05	8.23802330697065e-05	9	4850	26	"go.process"
"GO:0000185"	"activation of MAPKKK activity"	2	0.0482474226804124	0.047909603633735	1.1250163987493e-05	8.23802330697065e-05	9	4850	26	"go.process"
"GO:0006974"	"cellular response to DNA damage stimulus"	4	0.332371134020619	0.326430565225184	1.55124108350445e-05	0.000100980261244414	62	4850	26	"go.process"
"GO:0043065"	"positive regulation of apoptotic process"	6	0.857731958762887	0.825159323527157	1.44584362591585e-05	0.000100980261244414	160	4850	26	"go.process"
"GO:0071158"	"positive regulation of cell cycle arrest"	2	0.0536082474226804	0.0532218966667303	1.60144907700393e-05	0.000100980261244414	10	4850	26	"go.process"
"GO:0006915"	"apoptotic process"	7	1.21690721649485	1.15397057896481	1.52966145867353e-05	0.000100980261244414	227	4850	26	"go.process"
"GO:0007346"	"regulation of mitotic cell cycle"	2	0.0536082474226804	0.0532218966667303	1.60144907700393e-05	0.000100980261244414	10	4850	26	"go.process"
"GO:0000733"	"DNA strand renaturation"	1	0.0107216494845361	0.0106619733487731	2.76388159531246e-05	0.000142591164121802	2	4850	26	"go.process"
"GO:0051097"	"negative regulation of helicase activity"	1	0.0107216494845361	0.0106619733487731	2.76388159531246e-05	0.000142591164121802	2	4850	26	"go.process"
"GO:0070245"	"positive regulation of thymocyte apoptotic process"	1	0.0107216494845361	0.0106619733487731	2.76388159531246e-05	0.000142591164121802	2	4850	26	"go.process"
"GO:0035518"	"histone H2A monoubiquitination"	1	0.0107216494845361	0.0106619733487731	2.76388159531246e-05	0.000142591164121802	2	4850	26	"go.process"
"GO:0090526"	"regulation of gluconeogenesis involved in cellular glucose homeostasis"	1	0.0107216494845361	0.0106619733487731	2.76388159531246e-05	0.000142591164121802	2	4850	26	"go.process"
"GO:2000479"	"regulation of cAMP-dependent protein kinase activity"	1	0.0107216494845361	0.0106619733487731	2.76388159531246e-05	0.000142591164121802	2	4850	26	"go.process"
"GO:0002934"	"desmosome organization"	1	0.0107216494845361	0.0106619733487731	2.76388159531246e-05	0.000142591164121802	2	4850	26	"go.process"
"GO:0060512"	"prostate gland morphogenesis"	1	0.0107216494845361	0.0106619733487731	2.76388159531246e-05	0.000142591164121802	2	4850	26	"go.process"
"GO:0071479"	"cellular response to ionizing radiation"	2	0.0643298969072165	0.0638398849769358	2.91514096079233e-05	0.000147052666244413	12	4850	26	"go.process"
"GO:1900745"	"positive regulation of p38MAPK cascade"	2	0.0696907216494845	0.069145580254146	3.77620518397352e-05	0.000186347516687389	13	4850	26	"go.process"
"GO:1900182"	"positive regulation of protein localization to nucleus"	2	0.0750515463917526	0.0744490762794279	4.78898773542588e-05	0.000226479211654515	14	4850	26	"go.process"
"GO:0001836"	"release of cytochrome c from mitochondria"	2	0.0750515463917526	0.0744490762794279	4.78898773542588e-05	0.000226479211654515	14	4850	26	"go.process"
"GO:0010332"	"response to gamma radiation"	2	0.0804123711340206	0.0797503730527813	5.9649477899124e-05	0.000276335336389819	15	4850	26	"go.process"
"GO:0048512"	"circadian behavior"	1	0.0160824742268041	0.0159896611452671	8.26427962162734e-05	0.000312665245684901	3	4850	26	"go.process"
"GO:0090403"	"oxidative stress-induced premature senescence"	1	0.0160824742268041	0.0159896611452671	8.26427962162734e-05	0.000312665245684901	3	4850	26	"go.process"
"GO:1900119"	"positive regulation of execution phase of apoptosis"	1	0.0160824742268041	0.0159896611452671	8.26427962162734e-05	0.000312665245684901	3	4850	26	"go.process"
"GO:0007098"	"centrosome cycle"	1	0.0160824742268041	0.0159896611452671	8.26427962162734e-05	0.000312665245684901	3	4850	26	"go.process"
"GO:0070914"	"UV-damage excision repair"	1	0.0160824742268041	0.0159896611452671	8.26427962162734e-05	0.000312665245684901	3	4850	26	"go.process"
"GO:0031424"	"keratinization"	1	0.0160824742268041	0.0159896611452671	8.26427962162734e-05	0.000312665245684901	3	4850	26	"go.process"
"GO:0032042"	"mitochondrial DNA metabolic process"	1	0.0160824742268041	0.0159896611452671	8.26427962162734e-05	0.000312665245684901	3	4850	26	"go.process"
"GO:0036091"	"positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress"	1	0.0160824742268041	0.0159896611452671	8.26427962162734e-05	0.000312665245684901	3	4850	26	"go.process"
"GO:1901031"	"regulation of response to reactive oxygen species"	1	0.0160824742268041	0.0159896611452671	8.26427962162734e-05	0.000312665245684901	3	4850	26	"go.process"
"GO:0010917"	"negative regulation of mitochondrial membrane potential"	1	0.0160824742268041	0.0159896611452671	8.26427962162734e-05	0.000312665245684901	3	4850	26	"go.process"
"GO:0043517"	"positive regulation of DNA damage response, signal transduction by p53 class mediator"	1	0.0160824742268041	0.0159896611452671	8.26427962162734e-05	0.000312665245684901	3	4850	26	"go.process"
"GO:0008104"	"protein localization"	2	0.0964948453608247	0.0956410678612714	0.00010583878676974	0.00039385909174969	18	4850	26	"go.process"
"GO:0042149"	"cellular response to glucose starvation"	2	0.101855670103093	0.100933567626911	0.000125236770554676	0.000451249951046212	19	4850	26	"go.process"
"GO:0072593"	"reactive oxygen species metabolic process"	2	0.101855670103093	0.100933567626911	0.000125236770554676	0.000451249951046212	19	4850	26	"go.process"
"GO:0008340"	"determination of adult lifespan"	1	0.0214432989690722	0.0213151496898327	0.000164740236945333	0.000512274435432748	4	4850	26	"go.process"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	3	0.278762886597938	0.27435227956121	0.000147595417214743	0.000512274435432748	52	4850	26	"go.process"
"GO:0051974"	"negative regulation of telomerase activity"	1	0.0214432989690722	0.0213151496898327	0.000164740236945333	0.000512274435432748	4	4850	26	"go.process"
"GO:2000379"	"positive regulation of reactive oxygen species metabolic process"	2	0.107216494845361	0.106223868140623	0.000146813652879872	0.000512274435432748	20	4850	26	"go.process"
"GO:0014067"	"negative regulation of phosphatidylinositol 3-kinase signaling"	1	0.0214432989690722	0.0213151496898327	0.000164740236945333	0.000512274435432748	4	4850	26	"go.process"
"GO:0000715"	"nucleotide-excision repair, DNA damage recognition"	1	0.0214432989690722	0.0213151496898327	0.000164740236945333	0.000512274435432748	4	4850	26	"go.process"
"GO:0000717"	"nucleotide-excision repair, DNA duplex unwinding"	1	0.0214432989690722	0.0213151496898327	0.000164740236945333	0.000512274435432748	4	4850	26	"go.process"
"GO:0003334"	"keratinocyte development"	1	0.0214432989690722	0.0213151496898327	0.000164740236945333	0.000512274435432748	4	4850	26	"go.process"
"GO:0002009"	"morphogenesis of an epithelium"	1	0.0214432989690722	0.0213151496898327	0.000164740236945333	0.000512274435432748	4	4850	26	"go.process"
"GO:0001844"	"protein insertion into mitochondrial membrane involved in apoptotic signaling pathway"	1	0.0214432989690722	0.0213151496898327	0.000164740236945333	0.000512274435432748	4	4850	26	"go.process"
"GO:0034644"	"cellular response to UV"	2	0.112577319587629	0.111511969402406	0.000170673803175988	0.000523553423256073	21	4850	26	"go.process"
"GO:0030308"	"negative regulation of cell growth"	3	0.30020618556701	0.29520998484994	0.000197345935274328	0.000581786068925617	56	4850	26	"go.process"
"GO:0051262"	"protein tetramerization"	2	0.117938144329897	0.116797871412261	0.000196919942496387	0.000581786068925617	22	4850	26	"go.process"
"GO:0043491"	"protein kinase B signaling"	2	0.117938144329897	0.116797871412261	0.000196919942496387	0.000581786068925617	22	4850	26	"go.process"
"GO:0000209"	"protein polyubiquitination"	2	0.123298969072165	0.122081574170187	0.000225653159020406	0.000656708552533746	23	4850	26	"go.process"
"GO:0006284"	"base-excision repair"	1	0.0268041237113402	0.0266384389824699	0.000273661370304949	0.000730836835990864	5	4850	26	"go.process"
"GO:0006983"	"ER overload response"	1	0.0268041237113402	0.0266384389824699	0.000273661370304949	0.000730836835990864	5	4850	26	"go.process"
"GO:0031065"	"positive regulation of histone deacetylation"	1	0.0268041237113402	0.0266384389824699	0.000273661370304949	0.000730836835990864	5	4850	26	"go.process"
"GO:0000075"	"cell cycle checkpoint"	1	0.0268041237113402	0.0266384389824699	0.000273661370304949	0.000730836835990864	5	4850	26	"go.process"
"GO:1904262"	"negative regulation of TORC1 signaling"	1	0.0268041237113402	0.0266384389824699	0.000273661370304949	0.000730836835990864	5	4850	26	"go.process"
"GO:0097186"	"amelogenesis"	1	0.0268041237113402	0.0266384389824699	0.000273661370304949	0.000730836835990864	5	4850	26	"go.process"
"GO:0010498"	"proteasomal protein catabolic process"	1	0.0268041237113402	0.0266384389824699	0.000273661370304949	0.000730836835990864	5	4850	26	"go.process"
"GO:0046626"	"regulation of insulin receptor signaling pathway"	1	0.0321649484536082	0.0319595290231787	0.000409138352742179	0.000949812274993414	6	4850	26	"go.process"
"GO:0006293"	"nucleotide-excision repair, preincision complex stabilization"	1	0.0321649484536082	0.0319595290231787	0.000409138352742179	0.000949812274993414	6	4850	26	"go.process"
"GO:0006295"	"nucleotide-excision repair, DNA incision, 3'-to lesion"	1	0.0321649484536082	0.0319595290231787	0.000409138352742179	0.000949812274993414	6	4850	26	"go.process"
"GO:0008630"	"intrinsic apoptotic signaling pathway in response to DNA damage"	2	0.150103092783505	0.148467099180894	0.000410051114314337	0.000949812274993414	28	4850	26	"go.process"
"GO:0045606"	"positive regulation of epidermal cell differentiation"	1	0.0321649484536082	0.0319595290231787	0.000409138352742179	0.000949812274993414	6	4850	26	"go.process"
"GO:0061436"	"establishment of skin barrier"	1	0.0321649484536082	0.0319595290231787	0.000409138352742179	0.000949812274993414	6	4850	26	"go.process"
"GO:0046323"	"glucose import"	1	0.0321649484536082	0.0319595290231787	0.000409138352742179	0.000949812274993414	6	4850	26	"go.process"
"GO:0032436"	"positive regulation of proteasomal ubiquitin-dependent protein catabolic process"	2	0.150103092783505	0.148467099180894	0.000410051114314337	0.000949812274993414	28	4850	26	"go.process"
"GO:0097202"	"activation of cysteine-type endopeptidase activity"	1	0.0321649484536082	0.0319595290231787	0.000409138352742179	0.000949812274993414	6	4850	26	"go.process"
"GO:0055072"	"iron ion homeostasis"	1	0.0321649484536082	0.0319595290231787	0.000409138352742179	0.000949812274993414	6	4850	26	"go.process"
"GO:0043508"	"negative regulation of JUN kinase activity"	1	0.0321649484536082	0.0319595290231787	0.000409138352742179	0.000949812274993414	6	4850	26	"go.process"
"GO:0050678"	"regulation of epithelial cell proliferation"	1	0.0321649484536082	0.0319595290231787	0.000409138352742179	0.000949812274993414	6	4850	26	"go.process"
"GO:0006739"	"NADP metabolic process"	1	0.0321649484536082	0.0319595290231787	0.000409138352742179	0.000949812274993414	6	4850	26	"go.process"
"GO:0071850"	"mitotic cell cycle arrest"	1	0.0375257731958763	0.0372784198119592	0.000570905253323713	0.00125820866509207	7	4850	26	"go.process"
"GO:0010839"	"negative regulation of keratinocyte proliferation"	1	0.0375257731958763	0.0372784198119592	0.000570905253323713	0.00125820866509207	7	4850	26	"go.process"
"GO:0009306"	"protein secretion"	1	0.0375257731958763	0.0372784198119592	0.000570905253323713	0.00125820866509207	7	4850	26	"go.process"
"GO:0060044"	"negative regulation of cardiac muscle cell proliferation"	1	0.0375257731958763	0.0372784198119592	0.000570905253323713	0.00125820866509207	7	4850	26	"go.process"
"GO:1902237"	"positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway"	1	0.0375257731958763	0.0372784198119592	0.000570905253323713	0.00125820866509207	7	4850	26	"go.process"
"GO:0090399"	"replicative senescence"	1	0.0428865979381443	0.0425951113488113	0.000758698042136324	0.00159467088486061	8	4850	26	"go.process"
"GO:1990440"	"positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress"	1	0.0428865979381443	0.0425951113488113	0.000758698042136324	0.00159467088486061	8	4850	26	"go.process"
"GO:0051865"	"protein autoubiquitination"	1	0.0428865979381443	0.0425951113488113	0.000758698042136324	0.00159467088486061	8	4850	26	"go.process"
"GO:0070911"	"global genome nucleotide-excision repair"	1	0.0428865979381443	0.0425951113488113	0.000758698042136324	0.00159467088486061	8	4850	26	"go.process"
"GO:0010907"	"positive regulation of glucose metabolic process"	1	0.0428865979381443	0.0425951113488113	0.000758698042136324	0.00159467088486061	8	4850	26	"go.process"
"GO:0051726"	"regulation of cell cycle"	2	0.198350515463918	0.195822491328678	0.000941914207371228	0.00190260163255442	37	4850	26	"go.process"
"GO:0042770"	"signal transduction in response to DNA damage"	1	0.0482474226804124	0.047909603633735	0.000972254578750275	0.00190260163255442	9	4850	26	"go.process"
"GO:0048009"	"insulin-like growth factor receptor signaling pathway"	1	0.0482474226804124	0.047909603633735	0.000972254578750275	0.00190260163255442	9	4850	26	"go.process"
"GO:0006294"	"nucleotide-excision repair, preincision complex assembly"	1	0.0482474226804124	0.047909603633735	0.000972254578750275	0.00190260163255442	9	4850	26	"go.process"
"GO:0042787"	"protein ubiquitination involved in ubiquitin-dependent protein catabolic process"	2	0.198350515463918	0.195822491328678	0.000941914207371228	0.00190260163255442	37	4850	26	"go.process"
"GO:0070987"	"error-free translesion synthesis"	1	0.0482474226804124	0.047909603633735	0.000972254578750275	0.00190260163255442	9	4850	26	"go.process"
"GO:0048714"	"positive regulation of oligodendrocyte differentiation"	1	0.0482474226804124	0.047909603633735	0.000972254578750275	0.00190260163255442	9	4850	26	"go.process"
"GO:1902043"	"positive regulation of extrinsic apoptotic signaling pathway via death domain receptors"	1	0.0482474226804124	0.047909603633735	0.000972254578750275	0.00190260163255442	9	4850	26	"go.process"
"GO:0009411"	"response to UV"	1	0.0536082474226804	0.0532218966667303	0.00121131460074533	0.00235015738777086	10	4850	26	"go.process"
"GO:0043153"	"entrainment of circadian clock by photoperiod"	1	0.0589690721649485	0.0585319904477973	0.0014756197122991	0.00270133608622497	11	4850	26	"go.process"
"GO:0048147"	"negative regulation of fibroblast proliferation"	1	0.0589690721649485	0.0585319904477973	0.0014756197122991	0.00270133608622497	11	4850	26	"go.process"
"GO:0016239"	"positive regulation of macroautophagy"	1	0.0589690721649485	0.0585319904477973	0.0014756197122991	0.00270133608622497	11	4850	26	"go.process"
"GO:0045862"	"positive regulation of proteolysis"	1	0.0589690721649485	0.0585319904477973	0.0014756197122991	0.00270133608622497	11	4850	26	"go.process"
"GO:0007422"	"peripheral nervous system development"	1	0.0589690721649485	0.0585319904477973	0.0014756197122991	0.00270133608622497	11	4850	26	"go.process"
"GO:0010243"	"response to organonitrogen compound"	1	0.0589690721649485	0.0585319904477973	0.0014756197122991	0.00270133608622497	11	4850	26	"go.process"
"GO:0030163"	"protein catabolic process"	1	0.0589690721649485	0.0585319904477973	0.0014756197122991	0.00270133608622497	11	4850	26	"go.process"
"GO:0046330"	"positive regulation of JNK cascade"	2	0.235876288659794	0.232531304891187	0.00156603965651469	0.00284392801623068	44	4850	26	"go.process"
"GO:0007569"	"cell aging"	1	0.0643298969072165	0.0638398849769358	0.00176491337283734	0.00312996355964121	12	4850	26	"go.process"
"GO:0030100"	"regulation of endocytosis"	1	0.0643298969072165	0.0638398849769358	0.00176491337283734	0.00312996355964121	12	4850	26	"go.process"
"GO:0006296"	"nucleotide-excision repair, DNA incision, 5'-to lesion"	1	0.0643298969072165	0.0638398849769358	0.00176491337283734	0.00312996355964121	12	4850	26	"go.process"
"GO:1901796"	"regulation of signal transduction by p53 class mediator"	2	0.24659793814433	0.242999744070263	0.00178225119850533	0.00313620947333884	46	4850	26	"go.process"
"GO:0006281"	"DNA repair"	2	0.251958762886598	0.248230664781908	0.00189701637696605	0.0033124824428561	47	4850	26	"go.process"
"GO:0032007"	"negative regulation of TOR signaling"	1	0.0696907216494845	0.069145580254146	0.00207894088574599	0.0035217879183906	13	4850	26	"go.process"
"GO:0033683"	"nucleotide-excision repair, DNA incision"	1	0.0696907216494845	0.069145580254146	0.00207894088574599	0.0035217879183906	13	4850	26	"go.process"
"GO:0010212"	"response to ionizing radiation"	1	0.0696907216494845	0.069145580254146	0.00207894088574599	0.0035217879183906	13	4850	26	"go.process"
"GO:0006298"	"mismatch repair"	1	0.0696907216494845	0.069145580254146	0.00207894088574599	0.0035217879183906	13	4850	26	"go.process"
"GO:0071901"	"negative regulation of protein serine/threonine kinase activity"	1	0.0750515463917526	0.0744490762794279	0.00241744938714461	0.00400555482395494	14	4850	26	"go.process"
"GO:0070328"	"triglyceride homeostasis"	1	0.0750515463917526	0.0744490762794279	0.00241744938714461	0.00400555482395494	14	4850	26	"go.process"
"GO:0007049"	"cell cycle"	2	0.27340206185567	0.269132355109206	0.00240197474273111	0.00400555482395494	51	4850	26	"go.process"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	1	0.0804123711340206	0.0797503730527813	0.00278018783472084	0.00457320752522921	15	4850	26	"go.process"
"GO:0001932"	"regulation of protein phosphorylation"	1	0.0857731958762887	0.0850494705742064	0.00316690699662568	0.00509849566123425	16	4850	26	"go.process"
"GO:0040008"	"regulation of growth"	1	0.0857731958762887	0.0850494705742064	0.00316690699662568	0.00509849566123425	16	4850	26	"go.process"
"GO:0031648"	"protein destabilization"	1	0.0857731958762887	0.0850494705742064	0.00316690699662568	0.00509849566123425	16	4850	26	"go.process"
"GO:0045665"	"negative regulation of neuron differentiation"	1	0.0911340206185567	0.0903463688437031	0.00357735944042924	0.00567874540543663	17	4850	26	"go.process"
"GO:0043029"	"T cell homeostasis"	1	0.0911340206185567	0.0903463688437031	0.00357735944042924	0.00567874540543663	17	4850	26	"go.process"
"GO:0071456"	"cellular response to hypoxia"	2	0.327010309278351	0.321232633292464	0.00400634431831062	0.00623674651729471	61	4850	26	"go.process"
"GO:0061024"	"membrane organization"	1	0.0964948453608247	0.0956410678612714	0.00401129952213669	0.00623674651729471	18	4850	26	"go.process"
"GO:0034113"	"heterotypic cell-cell adhesion"	1	0.0964948453608247	0.0956410678612714	0.00401129952213669	0.00623674651729471	18	4850	26	"go.process"
"GO:0007017"	"microtubule-based process"	1	0.101855670103093	0.100933567626911	0.00446848337526398	0.00685368733908732	19	4850	26	"go.process"
"GO:0046627"	"negative regulation of insulin receptor signaling pathway"	1	0.101855670103093	0.100933567626911	0.00446848337526398	0.00685368733908732	19	4850	26	"go.process"
"GO:0016567"	"protein ubiquitination"	2	0.348453608247423	0.342011165511773	0.00479386991231188	0.0073034125509718	65	4850	26	"go.process"
"GO:0016032"	"viral process"	3	0.707628865979381	0.684820659473546	0.00492244656851057	0.00743938967082083	132	4850	26	"go.process"
"GO:0051402"	"neuron apoptotic process"	1	0.107216494845361	0.106223868140623	0.00494866889997332	0.00743938967082083	20	4850	26	"go.process"
"GO:0007067"	"mitotic nuclear division"	2	0.364536082474227	0.357571972531006	0.00544201127837088	0.00793279984464606	68	4850	26	"go.process"
"GO:0006606"	"protein import into nucleus"	1	0.112577319587629	0.111511969402406	0.00545161575226778	0.00793279984464606	21	4850	26	"go.process"
"GO:0030178"	"negative regulation of Wnt signaling pathway"	1	0.112577319587629	0.111511969402406	0.00545161575226778	0.00793279984464606	21	4850	26	"go.process"
"GO:0051898"	"negative regulation of protein kinase B signaling"	1	0.112577319587629	0.111511969402406	0.00545161575226778	0.00793279984464606	21	4850	26	"go.process"
"GO:0009653"	"anatomical structure morphogenesis"	1	0.112577319587629	0.111511969402406	0.00545161575226778	0.00793279984464606	21	4850	26	"go.process"
"GO:0051965"	"positive regulation of synapse assembly"	1	0.123298969072165	0.122081574170187	0.00652484077840916	0.00937429656138532	23	4850	26	"go.process"
"GO:0043280"	"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process"	1	0.123298969072165	0.122081574170187	0.00652484077840916	0.00937429656138532	23	4850	26	"go.process"
"GO:0046677"	"response to antibiotic"	1	0.128659793814433	0.127363077676185	0.0070946469470425	0.0100030115340289	24	4850	26	"go.process"
"GO:0050918"	"positive chemotaxis"	1	0.128659793814433	0.127363077676185	0.0070946469470425	0.0100030115340289	24	4850	26	"go.process"
"GO:0034599"	"cellular response to oxidative stress"	1	0.128659793814433	0.127363077676185	0.0070946469470425	0.0100030115340289	24	4850	26	"go.process"
"GO:0006950"	"response to stress"	1	0.139381443298969	0.137919486932396	0.00829947944736318	0.0114180717245542	26	4850	26	"go.process"
"GO:0016192"	"vesicle-mediated transport"	1	0.139381443298969	0.137919486932396	0.00829947944736318	0.0114180717245542	26	4850	26	"go.process"
"GO:0031398"	"positive regulation of protein ubiquitination"	1	0.139381443298969	0.137919486932396	0.00829947944736318	0.0114180717245542	26	4850	26	"go.process"
"GO:0010951"	"negative regulation of endopeptidase activity"	1	0.139381443298969	0.137919486932396	0.00829947944736318	0.0114180717245542	26	4850	26	"go.process"
"GO:0006635"	"fatty acid beta-oxidation"	1	0.144742268041237	0.143194392682609	0.0089340440216508	0.012217036101896	27	4850	26	"go.process"
"GO:0098609"	"cell-cell adhesion"	2	0.439587628865979	0.429927360974619	0.00915115126206807	0.012438990038859	82	4850	26	"go.process"
"GO:0043525"	"positive regulation of neuron apoptotic process"	1	0.155463917525773	0.15373760642725	0.0102663280544261	0.0137896832447025	29	4850	26	"go.process"
"GO:0044267"	"cellular protein metabolic process"	1	0.155463917525773	0.15373760642725	0.0102663280544261	0.0137896832447025	29	4850	26	"go.process"
"GO:0008285"	"negative regulation of cell proliferation"	3	0.889896907216495	0.855007570699094	0.0109815079252693	0.0145777912224335	166	4850	26	"go.process"
"GO:0033572"	"transferrin transport"	1	0.160824742268041	0.159005914421678	0.010963595815635	0.0145777912224335	30	4850	26	"go.process"
"GO:0016525"	"negative regulation of angiogenesis"	1	0.171546391752577	0.169535932654748	0.012419265982274	0.0163905428952104	32	4850	26	"go.process"
"GO:0007275"	"multicellular organism development"	2	0.49319587628866	0.48134587106008	0.0125252936708939	0.0164349229092076	92	4850	26	"go.process"
"GO:0098869"	"cellular oxidant detoxification"	1	0.176907216494845	0.174797642893391	0.0131772265659212	0.0169956274458188	33	4850	26	"go.process"
"GO:0007409"	"axonogenesis"	1	0.176907216494845	0.174797642893391	0.0131772265659212	0.0169956274458188	33	4850	26	"go.process"
"GO:0001822"	"kidney development"	1	0.176907216494845	0.174797642893391	0.0131772265659212	0.0169956274458188	33	4850	26	"go.process"
"GO:0030154"	"cell differentiation"	2	0.509278350515464	0.496728538673115	0.0136597420759466	0.0175184262781915	95	4850	26	"go.process"
"GO:0071230"	"cellular response to amino acid stimulus"	1	0.182268041237113	0.180057153880105	0.0139549789763614	0.0177965181327754	34	4850	26	"go.process"
"GO:0051301"	"cell division"	2	0.525360824742268	0.512091413018794	0.014851506182592	0.0188340329801586	98	4850	26	"go.process"
"GO:0001843"	"neural tube closure"	1	0.192989690721649	0.190569578097749	0.0155689934211648	0.0195257541801349	36	4850	26	"go.process"
"GO:0010468"	"regulation of gene expression"	1	0.192989690721649	0.190569578097749	0.0155689934211648	0.0195257541801349	36	4850	26	"go.process"
"GO:0000186"	"activation of MAPKK activity"	1	0.203711340206186	0.201073205307678	0.0172595935512178	0.0214094411810188	38	4850	26	"go.process"
"GO:0043154"	"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process"	1	0.203711340206186	0.201073205307678	0.0172595935512178	0.0214094411810188	38	4850	26	"go.process"
"GO:0016236"	"macroautophagy"	1	0.214432989690722	0.211568035509895	0.0190250888965107	0.0234711694538475	40	4850	26	"go.process"
"GO:0030307"	"positive regulation of cell growth"	1	0.225154639175258	0.222054068704398	0.0208638139701488	0.0254628267270095	42	4850	26	"go.process"
"GO:0006914"	"autophagy"	1	0.225154639175258	0.222054068704398	0.0208638139701488	0.0254628267270095	42	4850	26	"go.process"
"GO:0006366"	"transcription from RNA polymerase II promoter"	2	0.600412371134021	0.583523115652488	0.0211815287448818	0.0257123370325571	112	4850	26	"go.process"
"GO:0035690"	"cellular response to drug"	1	0.230515463917526	0.227293786423757	0.0218101239456724	0.0261952282310456	43	4850	26	"go.process"
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	1	0.230515463917526	0.227293786423757	0.0218101239456724	0.0261952282310456	43	4850	26	"go.process"
"GO:0032868"	"response to insulin"	1	0.241237113402062	0.237766624106689	0.0237556247150922	0.0283817200543469	45	4850	26	"go.process"
"GO:0050821"	"protein stabilization"	1	0.24659793814433	0.242999744070263	0.0247544144203916	0.0294201679237115	46	4850	26	"go.process"
"GO:0009749"	"response to glucose"	1	0.251958762886598	0.248230664781908	0.0257702987778772	0.0303101441584358	47	4850	26	"go.process"
"GO:0006919"	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	1	0.251958762886598	0.248230664781908	0.0257702987778772	0.0303101441584358	47	4850	26	"go.process"
"GO:0016925"	"protein sumoylation"	1	0.262680412371134	0.258685908449414	0.0278525656775798	0.0324232431221057	49	4850	26	"go.process"
